2024-11-08 00:00:26.830799,[42.8, 'f'],[38.90345633742111, 'f'],[86.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731045626.8295202],['NW', '', 'NW', 'North [color=9aba2fff]West[/color]'],[4.362025769506079, 'mph', 2.0, '2', 'Light Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731045626.6788638],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:16:06.924017,[47.120000000000005, 'f'],[37.838710661847045, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122166.9227462],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[2.6843235504652796, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122166.7408311],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:17:06.799685,[47.120000000000005, 'f'],[37.838710661847045, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122226.7989974],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.5343593414459518, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122225.7482867],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:18:06.761153,[46.94, 'f'],[37.66601606517867, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122286.759864],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.511989978525408, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122285.7881413],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:19:05.733198,[46.94, 'f'],[37.66601606517867, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122345.7325852],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.556728704366496, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122345.6870785],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:20:05.730594,[46.94, 'f'],[37.66601606517867, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122405.7301686],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.1540801717967035, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122405.684902],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:21:05.775321,[46.76, 'f'],[37.49331865153589, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122465.7749233],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122465.7375705],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:22:06.702642,[46.76, 'f'],[37.49331865153589, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122526.7019196],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[2.8409090909090877, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122525.7172465],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:23:06.680393,[46.76, 'f'],[37.854588969954655, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122586.679894],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[2.9751252684323517, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122585.7394724],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:24:06.774507,[46.58, 'f'],[37.68160698029165, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122646.7732267],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.265926986399424, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122645.7565882],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:25:06.825596,[46.58, 'f'],[37.68160698029165, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122706.8242874],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.2435576234788797, 'mph', 1.0, '1', 'Light Air'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122706.6748998],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:26:05.732624,[46.4, 'f'],[37.50862227892898, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122765.7320821],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.4672512526843198, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731122765.6866937],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:27:06.690205,[46.4, 'f'],[37.50862227892898, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122826.6889193],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.57909806728704, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731122825.6870863],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:28:06.846376,[46.4, 'f'],[37.50862227892898, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122886.8294225],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.652827487473152, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731122886.6932437],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:29:06.706199,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731122946.7058115],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.9817465998568315, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731122945.759947],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:30:06.697574,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123006.690687],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.227809591982815, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731123005.7409866],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:31:06.851001,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123066.849745],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.13833214030064, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123066.6944113],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:32:05.688402,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123125.6879053],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.496241947029343, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123124.716319],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:33:06.677116,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123186.6758065],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.7804223335719356, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123185.745737],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:34:06.790872,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123246.789745],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.7804223335719356, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123245.7565424],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:35:06.799477,[46.22, 'f'],[37.335634865802895, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123306.7984612],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.489620615604864, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123306.6825352],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:36:06.737198,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123366.735873],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[3.8027916964924797, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123365.7586718],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:37:05.821711,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123425.8211596],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.8251610594130234, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123425.7653794],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:38:06.713441,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123486.7127845],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.294917680744447, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123485.7837126],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:39:06.763698,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123546.762433],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.719935576234783, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123545.7493086],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:40:05.711841,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123605.7113695],['E', '', 'E', 'Due [color=9aba2fff]East[/color]'],[4.406764495347168, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123604.8818467],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:41:06.747804,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123666.7415805],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.511989978525408, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123665.7547295],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:42:06.754872,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123726.7536085],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.3554044380815995, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123725.760458],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:43:05.769569,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123785.7689621],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.004115962777376, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123785.705019],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:44:05.777322,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123845.7766457],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.227809591982815, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123845.700418],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:45:04.897913,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123904.8972769],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.7804223335719356, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123904.723657],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:46:04.129280,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731123964.1272204],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.2882963493199675, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731123963.973023],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:47:04.055037,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124024.054126],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.384395132426624, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124023.9339852],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:48:04.019244,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124084.0183184],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.511989978525408, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124083.8997586],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:49:04.096512,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124144.0937665],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.160701503221184, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124143.9496057],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:50:04.067184,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124204.066022],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.892269148174656, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124203.9252648],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:51:06.686689,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124266.685424],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.294917680744447, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124265.6750793],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:52:04.821451,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124324.8201196],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.026485325697919, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124324.6737728],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:53:04.092132,[45.86, 'f'],[36.989651904005385, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124384.085823],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.623836793128128, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124383.9437778],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:54:03.899965,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124443.8991187],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.7580529706513914, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124443.7987661],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:55:05.701003,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124505.7004766],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.608088761632064, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124504.7891738],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:56:05.735024,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124565.7343783],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.406764495347168, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124565.6787987],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:57:04.063007,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124624.0566866],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.250178954903359, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124623.933323],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:58:05.700925,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124685.7003517],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.093593414459551, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124684.7749238],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 21:59:04.076773,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124744.07058],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.4672512526843198, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124743.9483027],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:00:04.943949,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124804.9432995],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.876521116678592, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124804.7770762],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:01:04.056105,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124864.0551834],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[3.9370078740157437, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124863.932555],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:02:04.853129,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124924.8510253],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.01986399427344, 'mph', 1.0, '1', 'Light Air'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124924.7105968],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:03:04.708052,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731124984.707255],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[3.8027916964924797, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731124983.8793733],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:04:05.688401,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125045.6879017],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[3.7133142448103036, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731125044.7710783],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:05:04.843342,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125104.8370278],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.294917680744447, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731125104.7059965],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:06:05.673339,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125164.864998],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.048854688618464, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731125164.7300684],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:07:04.845323,[46.04, 'f'],[36.80250082584226, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125224.844468],['ESE', '', 'ESE', 'East [color=9aba2fff]SE[/color]'],[4.317287043664991, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731125224.7293801],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:08:04.123648,[46.04, 'f'],[37.162644740849615, 'f'],[71.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125284.118185],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.69756621331424, 'mph', 2.0, '2', 'Light Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1731125283.9592795],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:09:05.810033,[46.04, 'f'],[36.80250082584226, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125345.8092506],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[5.3462777380100155, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731125345.7117317],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:10:05.718392,[46.04, 'f'],[36.80250082584226, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125405.717826],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.227809591982815, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731125404.8278315],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-08 22:11:04.846957,[46.04, 'f'],[36.80250082584226, 'f'],[70.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731125464.8456423],['SE', '', 'SE', 'South [color=9aba2fff]East[/color]'],[4.13833214030064, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731125464.6929176],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
