2024-11-03 00:00:51.692756,[45.5, 'f'],[42.44703602446761, 'f'],[89.0, '%'],[0.049327585692, ' in/hr', 'Moderate Rain', 1.25292],[0.0008221264282, ' in', 0.020882, 1730610051.6907432],['SW', '', 'SW', 'South [color=9aba2fff]West[/color]'],[8.679312813171071, 'mph', 3.0, '3', 'Gentle Breeze'],[25.273305838165534, ' inHg', 855.8489757286814],[0.0, 'count', 0.0, 1730610050.830604],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:11:14.082560,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730689874.0762322],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[15.99409448818896, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730689873.9340606],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:13:00.078572,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730689980.0779667],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[14.42823908375088, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730689979.9618251],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:14:05.674640,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690045.6741455],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.450608446671422, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690043.8690789],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:15:04.091460,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690104.0906126],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.166428060128831, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690103.9677837],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:16:05.111072,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690165.1091957],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.032211882605566, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690164.9827785],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:17:09.759933,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690229.7588463],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.942734430923391, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690228.8852842],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:18:11.765479,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690291.7641907],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.696671438797408, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690290.892863],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:19:12.093263,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690352.0919142],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[15.032211882605566, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690351.9728718],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:20:12.023271,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690412.0171394],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.607193987115231, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690411.8893442],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:21:14.015449,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690473.9988966],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.936113099498911, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690473.8788347],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:22:15.123851,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690535.1223037],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[11.743915533285598, 'mph', 3.0, '3', 'Gentle Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690534.9620683],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:23:15.744475,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690595.7439294],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.338761632068703, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690595.67264],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:24:18.783966,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690658.782798],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.875626342161759, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690657.8961132],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:25:16.741375,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690716.7401023],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.540085898353599, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690715.7657268],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:26:16.679352,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690776.678099],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.622942018611294, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690775.6817985],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:27:13.852891,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690833.8513446],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.517716535433054, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690833.708315],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:28:15.151237,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690895.1505907],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.936113099498911, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690894.9830122],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:29:17.110367,[50.72, 'f'],[50.448894487330065, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730690957.109642],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.562455261274142, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730690957.0164053],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:30:15.766172,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691015.765496],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.003221188260543, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691015.682455],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:31:20.837443,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691080.8361182],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.249284180386526, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691080.6796215],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:32:00.983782,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691120.9830592],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.801896921975647, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691120.8820312],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:33:06.734458,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691186.7283292],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.562455261274142, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691184.8897417],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:34:08.834835,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691248.8286092],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.047959914101632, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691248.6894948],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:35:09.088243,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691309.0874093],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.204545454545437, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691308.9667878],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:36:10.823262,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691370.8169057],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.249284180386526, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691370.678553],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:37:11.690006,[50.900000000000006, 'f'],[50.628680568155474, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691431.6831543],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.472977809591967, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691430.8907745],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:38:11.804177,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691491.8030536],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[14.38350035790979, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691490.8925989],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:39:13.732929,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691553.731627],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.42823908375088, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691552.9730527],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:40:14.103016,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691614.102084],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.025590551181086, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691613.9827106],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:41:15.673046,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691675.6724658],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[12.728167501789535, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691674.7578669],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:42:15.682978,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691735.6824875],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[12.616320687186814, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691734.8163202],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:43:13.863856,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691793.8624],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.450608446671422, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691793.7171226],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:44:11.091621,[51.08, 'f'],[50.80846656466656, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691851.0903027],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.070329277022175, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691850.9690392],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:45:11.102140,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691911.1012156],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.38350035790979, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691910.9838994],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:46:13.702843,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730691973.7014165],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.115068002863262, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730691972.8631835],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:47:11.074241,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692031.0680032],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.667680744452383, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692030.9189978],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:48:12.713252,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692092.7119617],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.309770937723679, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692092.0211873],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:49:10.100993,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692150.1001725],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.511095204008575, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692149.995808],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:50:11.122519,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692211.1215966],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.891374373657822, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692210.9839833],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:51:10.762662,[51.26, 'f'],[50.988252476863366, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692270.7614045],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[13.869005010737279, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692269.8626041],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:52:09.109025,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692329.107146],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[15.0993199713672, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692328.9685292],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:54:03.092051,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692443.0909662],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[13.958482462419456, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692442.9691684],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:55:01.674022,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692501.673469],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.226914817465984, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692500.885167],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:56:00.071849,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692560.0714333],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.808518253400127, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692559.9671586],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:57:02.676860,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692622.676112],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.763779527559038, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692621.6808918],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:58:00.110931,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692680.1103928],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.584824624194686, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692679.985306],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 21:59:00.747489,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692740.746212],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.338761632068703, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692739.8602579],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:00:01.712612,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692801.7122097],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.003221188260543, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692800.7333376],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:01:01.915429,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692861.9147546],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.070329277022175, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692861.8146226],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:02:01.702112,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692921.701431],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.294022906227614, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692920.8617663],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:03:02.041213,[51.44, 'f'],[51.16803830474598, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730692982.0246334],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[14.808518253400127, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730692981.9004712],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:04:01.958395,[51.620000000000005, 'f'],[51.347824048314436, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730693041.9575555],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[15.457229778095902, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730693041.836298],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:05:02.717967,[51.620000000000005, 'f'],[51.347824048314436, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730693102.7168345],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[15.703292770221886, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730693101.8920581],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:06:00.075859,[51.620000000000005, 'f'],[51.347824048314436, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730693160.0754335],['SSW', '', 'SSW', 'South [color=9aba2fff]SW[/color]'],[15.032211882605566, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730693159.9619474],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-03 22:07:01.792369,[51.620000000000005, 'f'],[51.347824048314436, 'f'],[99.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[1.8033011706325, ' in', 45.803825, 1730693221.7912095],['S', '', 'S', 'Due [color=9aba2fff]South[/color]'],[14.38350035790979, 'mph', 4.0, '4', 'Moderate Breeze'],[25.28560967955806, ' inHg', 856.2656299693554],[0.0, 'count', 0.0, 1730693220.8132846],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
