2024-11-11 00:00:16.784412,[46.94, 'f'],[45.85895426179085, 'f'],[96.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731304816.783149],['WNW', '', 'WNW', 'West [color=9aba2fff]NW[/color]'],[5.48049391553328, 'mph', 2.0, '2', 'Light Breeze'],[25.276381802892075, ' inHg', 855.9531394371193],[0.0, 'count', 0.0, 1731304815.7453983],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:10:03.698008,[43.16, 'f'],[31.01921439207522, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731355803.6972132],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[19.12580529706512, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731355802.8190382],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:11:04.938186,[43.16, 'f'],[31.414940250596572, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731355864.9370658],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[17.29151753758051, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731355864.782211],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:12:03.723876,[42.980000000000004, 'f'],[30.848822965623132, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731355923.72261],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[18.00733715103792, 'mph', 5.0, '5', 'Fresh Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731355922.8114905],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:13:03.866293,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731355983.8647385],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[15.926986399427326, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731355983.72461],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:14:04.047984,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356044.047126],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[18.186292054402273, 'mph', 5.0, '5', 'Fresh Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356043.9294925],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:15:02.870805,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356102.8700693],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[16.5756979241231, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356102.7854266],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:16:02.920235,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356162.9193897],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[15.546707229778079, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356162.7922602],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:17:03.717587,[42.980000000000004, 'f'],[31.6341297934434, 'f'],[64.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356223.7162874],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[11.251789549033631, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356222.856885],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:18:05.808998,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356285.8082514],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[13.600572655690751, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356285.7225242],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:19:03.982798,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356343.981674],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[11.050465282748736, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356343.8327594],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:20:04.158972,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356404.1581843],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[11.58732999284179, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356403.9468546],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:21:04.678695,[43.16, 'f'],[31.414940250596572, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356464.6774333],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[15.971725125268414, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356463.8776124],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:22:02.945041,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356522.9441864],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[14.741410164638495, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356522.8487332],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:23:02.780850,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356582.7801464],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[11.945239799570494, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356582.7099652],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:24:02.822814,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356642.8215294],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.772906227630623, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356642.6847599],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:25:03.720510,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356703.714727],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[10.558339298496767, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356702.8448632],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:26:03.691360,[42.980000000000004, 'f'],[31.6341297934434, 'f'],[64.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356763.6900928],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.887258410880447, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356762.8057644],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:27:02.908374,[43.16, 'f'],[31.80513524601124, 'f'],[64.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356822.9075243],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.730672870436639, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356822.7953892],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:28:03.759165,[43.16, 'f'],[31.414940250596572, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356883.7578697],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.864889047959904, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356881.8900595],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:29:02.764703,[43.16, 'f'],[31.414940250596572, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731356942.7643142],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.529348604151743, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731356942.7256446],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:30:03.790792,[43.16, 'f'],[31.414940250596572, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357003.7843606],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.1358267716535355, 'mph', 2.0, '2', 'Light Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357002.886678],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:31:02.937491,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357062.936686],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[13.175554760200415, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357062.844355],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:32:04.004970,[43.34, 'f'],[31.585637126728106, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357124.003672],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[11.274158911954174, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357123.8373504],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:33:03.719067,[43.34, 'f'],[31.585637126728106, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357183.7122478],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.931997136721536, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357182.8203163],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:34:03.689346,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357243.688045],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[7.829277022190399, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357242.799874],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:35:03.981334,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357303.9807591],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.037222619899776, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357303.8012211],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:36:03.697161,[43.34, 'f'],[31.585637126728106, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357363.6958582],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.820150322118815, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357362.8379803],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:37:02.926850,[43.34, 'f'],[31.585637126728106, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357422.9259956],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[10.46886184681459, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357422.820313],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:38:02.930232,[43.34, 'f'],[31.585637126728106, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357482.9293938],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.200429491768062, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357482.821789],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:39:03.700835,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357543.6993623],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[11.139942734430912, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357542.8393302],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:40:03.894344,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357603.8932083],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[13.15318539727987, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357603.7388186],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:41:03.675297,[43.34, 'f'],[31.585637126728106, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357663.674552],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.70579813886899, 'mph', 4.0, '4', 'Moderate Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357662.862245],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:42:02.893360,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357722.8912714],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.19130279169648, 'mph', 3.0, '3', 'Gentle Breeze'],[25.27022987051934, ' inHg', 855.7448119213732],[0.0, 'count', 0.0, 1731357722.7435527],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:43:03.678975,[43.34, 'f'],[31.1896021184413, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357783.6781964],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[17.22440944881888, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731357782.804814],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:44:02.920288,[43.16, 'f'],[31.01921439207522, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357842.9195151],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[18.656048675733693, 'mph', 5.0, '5', 'Fresh Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731357842.8116212],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:45:03.678671,[43.16, 'f'],[31.414940250596572, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357903.6778915],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[19.23765211166784, 'mph', 5.0, '5', 'Fresh Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731357902.8381274],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:46:03.678858,[42.980000000000004, 'f'],[30.848822965623132, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731357963.6780698],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[19.64030064423763, 'mph', 5.0, '5', 'Fresh Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731357962.8426018],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:47:02.921411,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358022.9151542],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[16.352004294917663, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358022.773528],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:48:01.076521,[42.8, 'f'],[30.678427838964517, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358081.0718079],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.598067287043648, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358080.9517057],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:49:02.671704,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358142.6712596],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[16.88886900501072, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358140.8611267],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:50:00.993815,[42.8, 'f'],[30.678427838964517, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358200.9933138],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[15.546707229778079, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358200.8729036],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:51:02.779430,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358262.7781737],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[10.40175375805296, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358261.8843987],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:52:01.872298,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358321.87131],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.459735146743007, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358321.7420316],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:53:01.903333,[42.8, 'f'],[30.678427838964517, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358381.902416],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[14.71904080171795, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358381.7804601],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:54:02.842614,[42.8, 'f'],[30.678427838964517, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358442.841454],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[14.763779527559038, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358442.6989205],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:55:01.920404,[42.8, 'f'],[30.678427838964517, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358501.9196086],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.795275590551165, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358501.8229456],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:56:01.810708,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358561.8097997],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[14.42823908375088, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358561.6900074],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:57:02.831366,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358622.8250391],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[16.419112383679295, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358622.7013094],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:58:01.772157,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358681.771013],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[9.931997136721536, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358680.8296392],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 14:59:01.788951,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358741.7876706],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[9.999105225483166, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358740.884719],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 15:00:02.812687,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358802.8115416],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.70579813886899, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358802.6789987],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 15:01:01.704263,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358861.7035732],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.392627057981375, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358860.8401544],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 15:02:01.893578,[42.8, 'f'],[31.07353574029269, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358921.8927567],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.392627057981375, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358921.7923572],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 15:03:02.096000,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731358982.0948746],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[11.609699355762336, 'mph', 3.0, '3', 'Gentle Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731358981.9473984],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 15:04:01.791024,[42.980000000000004, 'f'],[31.244239788489097, 'f'],[63.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731359041.7844532],['N', '', 'N', 'Due [color=9aba2fff]North[/color]'],[12.772906227630623, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731359040.8751955],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
2024-11-11 15:05:02.799226,[42.980000000000004, 'f'],[30.848822965623132, 'f'],[62.0, '%'],[0.0, ' in/hr', 'Currently Dry', 0.0],[0.0, ' in', 0.0, 1731359102.782291],['NNE', '', 'NNE', 'North [color=9aba2fff]NE[/color]'],[12.772906227630623, 'mph', 4.0, '4', 'Moderate Breeze'],[25.26715389995307, ' inHg', 855.6406480151801],[0.0, 'count', 0.0, 1731359101.9132237],[19.88384, 'miles'],[0.0, '/min', 0.0, '/min']
